clip_id,rep,opponent,party,out_party,total_words,words_per_second,approve_location,rep_count,opponent_count,party_count,out_party_count,trump_count,rep_locations,opponent_locations,party_locations,out_party_locations,trump_locations
00275,marypeltola,nickbegich,democrat,republican,80,2.6666666666666665,24.0,1,0,0,0,0,[23.0625],[],[],[],[]
00277,marypeltola,nickbegich,democrat,republican,81,2.7,18.51851851851852,1,0,0,0,0,[17.592592592592595],[],[],[],[]
00278,marypeltola,nickbegich,democrat,republican,82,2.7333333333333334,,0,0,0,0,0,[],[],[],[],[]
00279,marypeltola,nickbegich,democrat,republican,70,2.3333333333333335,19.28571428571429,2,0,0,0,0,"[9.214285714285715, 18.21428571428571]",[],[],[],[]
00280,marypeltola,nickbegich,democrat,republican,84,2.8,,1,0,0,0,0,[11.25],[],[],[],[]
00281,marypeltola,nickbegich,democrat,republican,72,2.4,28.333333333333332,2,0,0,0,0,"[0.625, 27.291666666666668]",[],[],[],[]
00284,nancymace,michaelmoore,republican,democrat,87,2.9,,0,0,0,0,0,[],[],[],[],[]
00285,nancymace,michaelmoore,republican,democrat,89,2.966666666666667,28.651685393258425,2,0,0,0,0,"[14.325842696629213, 27.808988764044944]",[],[],[],[]
00286,nancymace,annieandrews,republican,democrat,80,2.6666666666666665,28.5,1,2,0,0,0,[27.5625],"[8.4375, 23.8125]",[],[],[]
00287,nancymace,annieandrews,republican,democrat,83,2.7666666666666666,28.55421686746988,2,1,0,0,0,"[21.506024096385545, 27.650602409638555]",[11.024096385542169],[],[],[]
00288,nancymace,annieandrews,republican,democrat,91,3.033333333333333,25.384615384615383,1,1,0,0,0,[8.076923076923077],[0.8241758241758241],[],[],[]
00289,nancymace,annieandrews,republican,democrat,82,2.7333333333333334,28.536585365853657,3,1,0,0,0,"[20.304878048780488, 25.060975609756095, 27.621951219512198]",[14.451219512195122],[],[],[]
00290,nancymace,annieandrews,republican,democrat,84,2.8,27.142857142857142,2,0,0,0,0,"[0.5357142857142857, 26.25]",[],[],[],[]
00291,nancymace,annieandrews,republican,democrat,79,2.6333333333333333,28.481012658227847,2,0,0,0,0,"[7.784810126582278, 27.531645569620252]",[],[],[],[]
00292,nancymace,annieandrews,republican,democrat,76,2.533333333333333,27.63157894736842,4,0,0,0,0,"[9.276315789473685, 18.75, 25.460526315789476, 26.644736842105264]",[],[],[],[]
00293,nancymace,annieandrews,republican,democrat,75,2.5,27.6,5,0,0,0,0,"[0.6, 5.3999999999999995, 11.0, 21.8, 26.6]",[],[],[],[]
00294,nancymace,annieandrews,republican,democrat,84,2.8,27.857142857142858,4,0,1,1,0,"[4.821428571428572, 13.75, 21.25, 26.964285714285715]",[],[20.0],[18.21428571428571],[]
00295,nancymace,annieandrews,republican,democrat,82,2.7333333333333334,27.804878048780488,2,0,0,0,0,"[11.52439024390244, 26.890243902439025]",[],[],[],[]
00296,nancymace,joecunningham,republican,democrat,73,2.433333333333333,28.356164383561644,2,2,0,1,0,"[18.28767123287671, 27.32876712328767]","[0.6164383561643836, 13.356164383561644]",[],[0.0],[]
00297,nancymace,joecunningham,republican,democrat,74,2.466666666666667,28.37837837837838,1,1,0,0,0,[27.364864864864867],[0.6081081081081081],[],[],[]
00298,nancymace,joecunningham,republican,democrat,79,2.6333333333333333,28.481012658227847,1,0,0,0,0,[27.531645569620252],[],[],[],[]
00299,nancymace,joecunningham,republican,democrat,77,2.566666666666667,27.662337662337663,2,0,0,0,0,"[23.18181818181818, 26.68831168831169]",[],[],[],[]
00300,nancymace,joecunningham,republican,democrat,77,2.566666666666667,28.441558441558442,2,0,0,0,0,"[11.493506493506494, 27.467532467532468]",[],[],[],[]
00301,nancymace,joecunningham,republican,democrat,87,2.9,28.620689655172413,3,0,0,0,0,"[1.206896551724138, 25.344827586206897, 27.758620689655174]",[],[],[],[]
00302,nancymace,joecunningham,republican,democrat,74,2.466666666666667,28.37837837837838,2,1,0,0,0,"[14.797297297297298, 27.364864864864867]",[8.716216216216216],[],[],[]
00303,nancymace,joecunningham,republican,democrat,93,3.1,23.225806451612904,2,0,0,0,0,"[8.225806451612902, 22.419354838709676]",[],[],[],[]
00305,nancymace,joecunningham,republican,democrat,65,2.1666666666666665,28.153846153846153,4,0,0,0,0,"[5.769230769230769, 6.6923076923076925, 24.69230769230769, 27.0]",[],[],[],[]
00306,nancymace,joecunningham,republican,democrat,68,2.2666666666666666,28.235294117647058,5,0,0,0,2,"[0.22058823529411764, 8.602941176470587, 15.220588235294116, 25.36764705882353, 27.13235294117647]",[],[],[],"[6.617647058823529, 17.205882352941174]"
00308,lizziefletcher,markmihalopoulos,democrat,republican,64,2.1333333333333333,,2,0,0,0,1,"[1.171875, 28.359375]",[],[],[],[5.625]
00309,lizziefletcher,markmihalopoulos,democrat,republican,96,3.2,20.3125,1,0,1,0,1,[19.53125],[],[7.1875],[],[0.3125]
00310,lizziefletcher,johnnyteague,democrat,republican,85,2.8333333333333335,28.588235294117645,1,0,0,0,0,[27.705882352941178],[],[],[],[]
00311,lizziefletcher,wesleyhunt,democrat,republican,92,3.066666666666667,28.695652173913043,1,0,0,0,0,[27.880434782608695],[],[],[],[]
00312,lizziefletcher,wesleyhunt,democrat,republican,78,2.6,21.153846153846157,1,0,0,0,0,[20.192307692307693],[],[],[],[]
00313,lizziefletcher,wesleyhunt,democrat,republican,86,2.8666666666666667,18.13953488372093,2,0,0,0,0,"[0.5232558139534884, 23.546511627906977]",[],[],[],[]
00314,lizziefletcher,wesleyhunt,democrat,republican,79,2.6333333333333333,1.5189873417721518,1,3,0,0,5,[0.569620253164557],"[9.30379746835443, 11.962025316455696, 24.873417721518987]",[],[],"[3.4177215189873418, 11.39240506329114, 13.291139240506329, 24.30379746835443, 26.20253164556962]"
00315,lizziefletcher,wesleyhunt,democrat,republican,95,3.1666666666666665,23.68421052631579,2,0,0,0,0,"[0.15789473684210525, 22.894736842105264]",[],[],[],[]
00316,lizziefletcher,wesleyhunt,democrat,republican,87,2.9,22.75862068965517,1,2,0,0,1,[19.13793103448276],"[4.655172413793103, 16.034482758620687]",[],[],[6.551724137931035]
00317,lizziefletcher,wesleyhunt,democrat,republican,80,2.6666666666666665,22.125,1,0,0,0,0,[9.9375],[],[],[],[]
00318,lizziefletcher,wesleyhunt,democrat,republican,85,2.8333333333333335,26.11764705882353,1,0,0,0,0,[9.0],[],[],[],[]
00320,beccabalint,liammadden,democrat,republican,81,2.7,21.48148148148148,0,0,0,0,0,[],[],[],[],[]
00321,beccabalint,liammadden,democrat,republican,79,2.6333333333333333,25.063291139240505,0,0,0,0,0,[],[],[],[],[]
00322,beccabalint,liammadden,democrat,republican,81,2.7,,0,0,0,0,0,[],[],[],[],[]
00323,beccabalint,liammadden,democrat,republican,81,2.7,20.74074074074074,0,0,0,0,0,[],[],[],[],[]
00324,beccabalint,liammadden,democrat,republican,89,2.966666666666667,,0,0,0,0,0,[],[],[],[],[]
00325,beccabalint,liammadden,democrat,republican,78,2.6,28.46153846153846,0,0,0,0,0,[],[],[],[],[]
00327,christinabohannan,mariannettemiller-meeks,democrat,republican,79,2.6333333333333333,26.20253164556962,0,0,0,0,0,[],[],[],[],[]
00328,christinabohannan,mariannettemiller-meeks,democrat,republican,83,2.7666666666666666,20.240963855421686,0,0,0,0,0,[],[],[],[],[]
00329,christinabohannan,mariannettemiller-meeks,democrat,republican,73,2.433333333333333,28.356164383561644,0,0,0,1,0,[],[],[],[17.26027397260274],[]
00330,christinabohannan,mariannettemiller-meeks,democrat,republican,102,3.4,21.764705882352942,0,0,0,0,0,[],[],[],[],[]
00331,michellevallejo,monicadelacruz,democrat,republican,103,3.433333333333333,28.83495145631068,1,1,0,0,0,[28.106796116504857],[17.62135922330097],[],[],[]
00332,michellevallejo,monicadelacruz,democrat,republican,85,2.8333333333333335,28.588235294117645,2,1,0,0,0,"[18.176470588235293, 27.705882352941178]",[5.11764705882353],[],[],[]
00333,michellevallejo,monicadelacruz,democrat,republican,80,2.6666666666666665,23.25,1,0,0,0,0,[22.3125],[],[],[],[]
00335,michellevallejo,monicadelacruz,democrat,republican,92,3.066666666666667,25.434782608695652,1,0,0,0,0,[24.619565217391305],[],[],[],[]
00336,michellevallejo,monicadelacruz,democrat,republican,86,2.8666666666666667,27.906976744186046,2,0,0,0,0,"[3.313953488372093, 27.034883720930235]",[],[],[],[]
00338,michellevallejo,monicadelacruz,democrat,republican,101,3.3666666666666667,22.574257425742573,1,1,0,0,0,[13.811881188118813],[3.1188118811881185],[],[],[]
00339,monicadelacruz,michellevallejo,republican,democrat,81,2.7,20.37037037037037,2,0,0,0,0,"[0.9259259259259258, 19.074074074074076]",[],[],[],[]
00340,monicadelacruz,michellevallejo,republican,democrat,70,2.3333333333333335,,3,0,0,0,0,"[2.7857142857142856, 9.214285714285715, 23.357142857142858]",[],[],[],[]
00341,monicadelacruz,michellevallejo,republican,democrat,80,2.6666666666666665,3.0,2,0,0,0,0,"[1.6875, 23.0625]",[],[],[],[]
00342,monicadelacruz,michellevallejo,republican,democrat,72,2.4,27.5,3,0,0,0,0,"[2.291666666666667, 18.958333333333332, 26.041666666666668]",[],[],[],[]
00343,monicadelacruz,michellevallejo,republican,democrat,81,2.7,25.555555555555557,2,0,0,0,0,"[21.48148148148148, 24.444444444444443]",[],[],[],[]
00344,monicadelacruz,michellevallejo,republican,democrat,68,2.2666666666666666,23.38235294117647,1,0,0,0,0,[21.838235294117645],[],[],[],[]
00345,missycottersmasal,jenkiggans,democrat,republican,93,3.1,22.580645161290324,0,0,0,0,0,[],[],[],[],[]
00346,missycottersmasal,jenkiggans,democrat,republican,79,2.6333333333333333,23.544303797468352,0,0,0,0,0,[],[],[],[],[]
00347,missycottersmasal,jenkiggans,democrat,republican,88,2.933333333333333,25.227272727272727,0,0,0,0,0,[],[],[],[],[]
00348,missycottersmasal,jenkiggans,democrat,republican,93,3.1,20.967741935483872,0,0,0,0,0,[],[],[],[],[]
00349,missycottersmasal,jenkiggans,democrat,republican,83,2.7666666666666666,27.469879518072286,0,0,0,0,0,[],[],[],[],[]
00350,jenniferkiggans,missycottersmasal,republican,democrat,92,3.066666666666667,21.847826086956523,0,0,0,0,0,[],[],[],[],[]
00351,jenniferkiggans,missycottersmasal,republican,democrat,73,2.433333333333333,28.356164383561644,0,0,0,0,0,[],[],[],[],[]
00352,jenniferkiggans,missycottersmasal,republican,democrat,75,2.5,22.0,0,0,0,0,0,[],[],[],[],[]
00354,jenniferkiggans,elaineluria,republican,democrat,89,2.966666666666667,24.60674157303371,0,0,0,0,0,[],[],[],[],[]
00355,jenniferkiggans,elaineluria,republican,democrat,79,2.6333333333333333,23.924050632911392,0,0,0,0,0,[],[],[],[],[]
00356,jenniferkiggans,elaineluria,republican,democrat,85,2.8333333333333335,24.0,0,0,0,0,0,[],[],[],[],[]
00357,jenniferkiggans,,republican,democrat,98,3.2666666666666666,,0,0,0,0,0,[],[],[],[],[]
00358,mariegluesenkampperez,joekent,democrat,republican,87,2.9,25.517241379310345,0,0,1,0,0,[],[],[5.517241379310345],[],[]
00360,kimschrier,carmengoers,democrat,republican,90,3.0,27.0,0,0,0,0,0,[],[],[],[],[]
00364,kimschrier,carmengoers,democrat,republican,96,3.2,22.1875,0,0,0,0,0,[],[],[],[],[]
00367,kimschrier,mattlarkin,democrat,republican,88,2.933333333333333,24.204545454545453,0,0,0,0,1,[],[],[],[],[20.113636363636363]
00368,kimschrier,carmengoers,democrat,republican,81,2.7,19.25925925925926,0,0,0,0,0,[],[],[],[],[]
00370,kimschrier,mattlarkin,democrat,republican,72,2.4,1.6666666666666665,0,2,0,0,0,[],"[6.875, 26.875]",[],[],[]
00371,kimschrier,mattlarkin,democrat,republican,101,3.3666666666666667,20.495049504950497,0,0,0,0,0,[],[],[],[],[]
00372,kimschrier,mattlarkin,democrat,republican,98,3.2666666666666666,28.77551020408163,0,0,0,0,0,[],[],[],[],[]
00374,kimschrier,mattlarkin,democrat,republican,81,2.7,28.51851851851852,0,0,0,0,0,[],[],[],[],[]
00375,kimschrier,mattlarkin,democrat,republican,91,3.033333333333333,1.3186813186813189,0,2,0,0,0,[],"[3.4615384615384617, 24.89010989010989]",[],[],[]
00376,kimschrier,mattlarkin,democrat,republican,80,2.6666666666666665,23.625,0,0,0,0,0,[],[],[],[],[]
00377,kimschrier,mattlarkin,democrat,republican,80,2.6666666666666665,26.625,0,0,0,0,0,[],[],[],[],[]
00378,kimschrier,mattlarkin,democrat,republican,100,3.3333333333333335,1.2,0,0,1,1,1,[],[],[7.5],[4.5],[21.599999999999998]
00379,kimschrier,mattlarkin,democrat,republican,89,2.966666666666667,25.95505617977528,0,0,0,0,0,[],[],[],[],[]
00380,kimschrier,mattlarkin,democrat,republican,77,2.566666666666667,24.155844155844157,0,0,0,0,0,[],[],[],[],[]
00381,kimschrier,jessejensen,democrat,republican,87,2.9,1.3793103448275863,0,0,0,0,0,[],[],[],[],[]
00382,kimschrier,jessejensen,democrat,republican,89,2.966666666666667,24.269662921348313,0,0,0,0,0,[],[],[],[],[]
00383,marilynstrickland,donhewett,democrat,republican,87,2.9,28.620689655172413,1,0,0,0,0,[27.758620689655174],[],[],[],[]
00384,marilynstrickland,keithswank,democrat,republican,65,2.1666666666666665,28.153846153846153,2,0,0,0,0,"[3.9230769230769234, 27.0]",[],[],[],[]
00385,marilynstrickland,joshuaestes,democrat,republican,108,3.6,20.555555555555557,2,0,0,0,0,"[2.9166666666666665, 19.861111111111114]",[],[],[],[]
00386,marilynstrickland,joshuaestes,democrat,republican,80,2.6666666666666665,27.75,2,0,0,0,0,"[8.8125, 26.8125]",[],[],[],[]
00388,marilynstrickland,joshuaestes,democrat,republican,83,2.7666666666666666,25.30120481927711,1,0,0,0,0,[24.759036144578314],[],[],[],[]
00389,marilynstrickland,joshuaestes,democrat,republican,96,3.2,,2,0,0,0,0,"[1.71875, 25.15625]",[],[],[],[]
00390,marilynstrickland,joshuaestes,democrat,republican,90,3.0,20.0,2,0,0,0,0,"[2.5, 19.166666666666664]",[],[],[],[]
00392,rebeccacooke,derrickvanorden,democrat,republican,107,3.566666666666667,20.186915887850468,0,0,0,0,0,[],[],[],[],[]
00393,rebeccacooke,derrickvanorden,democrat,republican,89,2.966666666666667,23.932584269662918,0,0,0,0,0,[],[],[],[],[]
00395,rebeccacooke,derrickvanorden,democrat,republican,85,2.8333333333333335,28.588235294117645,0,0,0,0,0,[],[],[],[],[]
00397,rebeccacooke,derrickvanorden,democrat,republican,76,2.533333333333333,27.63157894736842,0,1,0,0,0,[],[16.973684210526315],[],[],[]
00400,rebeccacooke,derrickvanorden,democrat,republican,85,2.8333333333333335,26.470588235294116,0,0,0,0,0,[],[],[],[],[]
00402,carolmiller,lacywatson,republican,democrat,71,2.3666666666666667,,4,0,0,0,1,"[1.0563380281690142, 6.971830985915493, 25.985915492957744, 27.253521126760564]",[],[],[],[16.901408450704228]
00406,lisabluntrochester,hansreigle,democrat,republican,106,3.533333333333333,20.09433962264151,2,0,0,0,0,"[3.1132075471698113, 19.245283018867923]",[],[],[],[]
00410,michellesteel,harleyrouda,republican,democrat,84,2.8,17.142857142857142,0,0,0,0,0,[],[],[],[],[]
00411,michellesteel,harleyrouda,republican,democrat,66,2.2,15.0,0,0,0,0,0,[],[],[],[],[]
00414,michellesteel,harleyrouda,republican,democrat,66,2.2,28.181818181818183,0,0,0,0,0,[],[],[],[],[]
00415,michellesteel,harleyrouda,republican,democrat,80,2.6666666666666665,22.875,0,0,0,0,0,[],[],[],[],[]
00416,michellesteel,harleyrouda,republican,democrat,75,2.5,19.6,0,0,0,0,0,[],[],[],[],[]
00418,kirstenengel,juanciscomani,democrat,republican,88,2.933333333333333,25.90909090909091,2,0,0,0,0,"[14.488636363636363, 25.05681818181818]",[],[],[],[]
00424,kirstenengel,juanciscomani,democrat,republican,94,3.1333333333333333,22.02127659574468,2,0,0,0,0,"[0.1595744680851064, 9.73404255319149]",[],[],[],[]
00425,marypeltola,nickbegich,democrat,republican,79,2.6333333333333333,,0,0,0,0,1,[],[],[],[],[2.278481012658228]
00428,caroleenedobson,shomarifigures,republican,democrat,78,2.6,24.23076923076923,0,0,0,0,0,[],[],[],[],[]
00429,caroleenedobson,shomarifigures,republican,democrat,72,2.4,28.333333333333332,0,0,0,0,2,[],[],[],[],"[15.416666666666664, 21.25]"
00430,caroleenedobson,shomarifigures,republican,democrat,77,2.566666666666667,24.545454545454547,0,0,0,0,0,[],[],[],[],[]
00431,caroleenedobson,shomarifigures,republican,democrat,76,2.533333333333333,28.421052631578945,0,0,0,0,3,[],[],[],[],"[5.131578947368421, 6.7105263157894735, 14.605263157894738]"
00432,caroleenedobson,shomarifigures,republican,democrat,75,2.5,22.400000000000002,0,0,0,0,0,[],[],[],[],[]
00433,lisabluntrochester,hansreigle,democrat,republican,89,2.966666666666667,28.651685393258425,2,0,0,0,0,"[24.269662921348313, 27.640449438202246]",[],[],[],[]
00434,lisabluntrochester,hansreigle,democrat,republican,75,2.5,15.600000000000001,2,0,0,0,0,"[14.8, 27.2]",[],[],[],[]
00435,kendrahorn,steverussell,democrat,republican,74,2.466666666666667,1.6216216216216217,1,3,0,0,0,[0.6081081081081081],"[9.932432432432433, 17.22972972972973, 27.77027027027027]",[],[],[]
00436,kendrahorn,stephaniebice,democrat,republican,92,3.066666666666667,23.804347826086957,1,0,0,0,0,[22.98913043478261],[],[],[],[]
00437,kendrahorn,stephaniebice,democrat,republican,81,2.7,24.074074074074076,2,0,0,0,0,"[0.18518518518518517, 23.14814814814815]",[],[],[],[]
00438,kendrahorn,stephaniebice,democrat,republican,88,2.933333333333333,28.636363636363637,3,0,1,1,0,"[4.261363636363637, 12.78409090909091, 27.78409090909091]",[],[24.545454545454547],[23.522727272727273],[]
00439,kendrahorn,stephaniebice,democrat,republican,97,3.2333333333333334,28.144329896907216,2,0,0,2,0,"[24.278350515463917, 27.371134020618555]",[],[],"[0.9278350515463918, 21.649484536082475]",[]
00440,kendrahorn,stephaniebice,democrat,republican,82,2.7333333333333334,28.536585365853657,1,0,0,0,0,[27.621951219512198],[],[],[],[]
00441,kendrahorn,stephaniebice,democrat,republican,81,2.7,25.555555555555557,1,0,0,0,0,[24.62962962962963],[],[],[],[]
00442,kendrahorn,stephaniebice,democrat,republican,87,2.9,28.620689655172413,3,0,0,0,0,"[9.827586206896552, 19.482758620689655, 27.758620689655174]",[],[],[],[]
00443,kendrahorn,stephaniebice,democrat,republican,80,2.6666666666666665,27.375,2,0,0,0,0,"[26.4375, 29.4375]",[],[],[],[]
00444,kendrahorn,stephaniebice,democrat,republican,85,2.8333333333333335,24.352941176470587,1,0,0,0,0,[23.823529411764703],[],[],[],[]
00445,kendrahorn,stephaniebice,democrat,republican,86,2.8666666666666667,21.627906976744185,1,0,0,0,0,[20.75581395348837],[],[],[],[]
00446,kendrahorn,stephaniebice,democrat,republican,86,2.8666666666666667,24.767441860465116,2,2,0,0,0,"[23.8953488372093, 29.47674418604651]","[2.2674418604651163, 10.988372093023255]",[],[],[]
00447,kendrahorn,stephaniebice,democrat,republican,87,2.9,24.482758620689655,1,1,0,0,0,[23.620689655172413],[11.551724137931034],[],[],[]
00448,kendrahorn,stephaniebice,democrat,republican,84,2.8,23.214285714285715,2,0,0,0,0,"[0.5357142857142857, 22.321428571428573]",[],[],[],[]
00449,kendrahorn,stephaniebice,democrat,republican,88,2.933333333333333,25.90909090909091,1,0,0,0,0,[25.05681818181818],[],[],[],[]
00450,kendrahorn,stephaniebice,democrat,republican,80,2.6666666666666665,27.75,2,1,0,0,0,"[20.0625, 26.8125]",[21.1875],[],[],[]
00451,kendrahorn,stephaniebice,democrat,republican,83,2.7666666666666666,25.662650602409638,1,0,0,1,0,[24.759036144578314],[],[],[10.843373493975903],[]
00453,marypeltola,nickbegich,democrat,republican,81,2.7,,0,0,0,0,0,[],[],[],[],[]
00454,marypeltola,nickbegich,democrat,republican,84,2.8,,0,0,0,0,0,[],[],[],[],[]
00457,marypeltola,nickbegich,democrat,republican,80,2.6666666666666665,,0,0,0,1,3,[],[],[],[16.5],"[1.5, 8.25, 10.5]"
00458,marypeltola,nickbegich,democrat,republican,62,2.066666666666667,,1,0,0,0,0,[1.2096774193548387],[],[],[],[]
00459,marypeltola,nickbegich,democrat,republican,105,3.5,,0,0,0,1,0,[],[],[],[0.8571428571428571],[]
00460,marypeltola,nickbegich,democrat,republican,111,3.7,,0,0,0,0,0,[],[],[],[],[]
00461,marypeltola,nickbegich,democrat,republican,91,3.033333333333333,,0,0,0,0,1,[],[],[],[],[2.6373626373626378]
00462,marypeltola,nickbegich,democrat,republican,92,3.066666666666667,,0,0,0,0,0,[],[],[],[],[]
00463,yeslivega,abigailspanberger,republican,democrat,80,2.6666666666666665,28.5,1,0,0,0,0,[27.5625],[],[],[],[]
00464,yeslivega,abigailspanberger,republican,democrat,89,2.966666666666667,26.292134831460675,1,0,0,0,0,[25.44943820224719],[],[],[],[]
00465,jenkiggans,elaineluria,republican,democrat,84,2.8,22.142857142857146,0,0,0,0,0,[],[],[],[],[]
00466,jenkiggans,elaineluria,republican,democrat,78,2.6,22.307692307692307,0,1,0,0,0,[],[4.807692307692308],[],[],[]
00467,angiecraig,tylerkistner,democrat,republican,83,2.7666666666666666,23.132530120481928,1,0,0,0,0,[22.228915662650603],[],[],[],[]
00468,angiecraig,tylerkistner,democrat,republican,117,3.9,22.307692307692307,2,2,0,1,0,"[0.3846153846153846, 21.666666666666668]","[4.487179487179487, 12.948717948717949]",[],[3.846153846153846],[]
00469,emiliasykes,madisongesiottogilbert,democrat,republican,88,2.933333333333333,27.954545454545453,0,0,0,0,0,[],[],[],[],[]
